Mortgage,Balance,Amount Past Due,Credit Inquiry,Open Trade,Delinquency,Utilization,Gender,Race,Approved
364209.08,245.19,156.73,0,0,1,0.208649366,0,1,1
276664.9,2189.09,0.0,0,0,0,0.365116313,1,1,1
115495.97,232.94,47.69,1,1,2,0.190620923,0,0,0
184141.9,698.49,661.47,1,0,2,0.193234269,1,0,0
141887.37,900.79,152.45,1,1,4,0.656380302,1,0,0
231920.5,878.36,198.54,0,0,1,0.213219844,1,1,1
293973.42,828.03,0.0,0,0,0,0.327083825,0,1,1
279998.49,551.9,546.72,0,0,1,0.326579402,0,1,1
133439.52,1276.33,19.23,0,0,1,0.989042659,0,0,1
218427.97,1020.37,0.0,1,0,0,0.345095211,0,1,1
274758.4,236.49,220.89,1,0,3,0.096964594,1,1,0
300386.29,1037.93,291.98,0,0,1,0.301767719,1,1,0
232095.82,2115.39,825.34,2,1,5,0.568570071,1,1,0
228624.28,1481.81,880.63,2,1,4,0.702933663,0,1,0
218400.32,1140.47,105.45,1,1,1,0.242730057,1,1,0
199439.3,90.47,90.47,1,0,1,0.147995961,0,0,0
176796.34,291.97,0.0,0,0,0,0.27490048,0,0,1
261431.25,310.58,0.0,0,0,0,0.195233022,0,1,0
328074.51,1402.24,577.03,2,2,4,0.264939673,1,1,1
276487.48,3738.14,0.0,0,0,0,0.791131999,1,1,1
165604.55,92.62,74.88,2,1,4,0.032404143,1,1,0
635769.3,87.84,0.0,0,0,0,0.08892621,0,1,0
164139.41,28.8,9.26,1,0,2,0.022684683,1,0,0
299331.66,696.09,0.0,0,0,0,0.241153845,1,1,1
258707.0,1206.1,512.65,1,1,3,0.574058667,0,1,0
315993.3,455.37,360.38,1,0,2,0.864078266,0,1,0
483061.94,235.14,0.0,0,0,0,0.200251266,0,1,0
337896.25,6664.87,2749.88,2,2,3,0.931170416,1,1,1
246476.2,581.91,0.0,0,0,0,0.200791147,1,1,0
294404.66,1101.14,294.28,0,0,1,0.414099039,1,1,1
420728.16,383.14,351.63,0,0,1,0.155855343,1,1,1
209679.8,3084.48,2633.32,1,0,2,0.400459471,1,1,0
222468.56,1521.29,906.25,1,0,3,0.352355438,1,1,0
195873.36,1124.2,0.0,0,0,0,0.792903284,0,1,0
155127.91,1955.08,0.0,0,0,0,0.825965941,0,0,1
357377.95,160.95,0.0,0,0,0,0.096907439,1,1,1
390161.99,2311.24,1121.8,3,2,4,0.74939149,0,1,1
308955.52,946.1,0.0,0,0,0,0.736043171,0,1,1
422598.68,2126.55,0.0,0,0,0,0.516120836,1,1,1
205950.85,397.48,0.0,0,0,0,0.21790665,1,1,0
164729.54,4168.26,1546.18,2,2,5,0.828212331,1,0,1
198993.73,454.19,288.39,1,1,2,0.377336229,1,0,0
245515.07,1273.45,0.0,0,0,0,0.180084598,1,1,1
210264.27,3785.14,2902.25,1,0,1,0.959222643,1,0,0
405019.74,1035.02,316.05,1,1,1,0.973436863,0,1,0
281885.04,2457.86,0.0,0,0,0,0.516186653,1,1,1
127069.58,1319.39,744.4,0,0,1,0.769307639,1,0,0
352094.5,549.96,276.55,1,0,3,0.497077658,0,1,1
186926.84,1262.93,118.12,1,1,1,0.827550973,0,0,0
330992.93,144.0,12.66,1,0,3,0.08267711,0,1,1
409424.1,668.61,440.13,0,0,2,0.517452439,0,1,0
290577.99,866.09,114.62,2,0,4,0.301823171,1,1,0
286584.29,6929.64,3191.17,1,0,5,0.989129474,1,1,0
173648.87,510.21,0.0,0,0,0,0.52129703,0,0,0
199202.48,2567.19,0.0,0,0,0,0.893712062,0,1,1
397126.03,1756.19,1501.45,1,1,1,0.265694697,1,1,1
184734.01,3413.71,0.0,0,0,0,0.576546421,1,0,1
326845.45,197.67,73.4,0,0,1,0.167908158,1,1,1
281106.32,965.31,79.63,0,0,3,0.32380867,0,1,0
136088.76,1879.08,507.13,0,0,5,0.630746474,1,0,0
128451.26,465.04,415.18,0,0,4,0.448282285,0,0,0
165138.24,320.12,21.91,3,2,5,0.240133652,0,1,0
177760.7,328.89,0.0,0,0,0,0.785803175,0,1,0
506946.6,491.2,0.0,0,0,0,0.135241812,1,1,1
343590.06,1103.62,192.7,1,1,1,0.941024842,0,1,0
159030.54,871.6,0.0,0,0,0,0.350305286,1,0,0
191239.49,730.15,0.0,0,0,0,0.216958273,1,1,0
370898.94,473.47,0.0,0,0,0,0.406415013,0,1,0
240352.76,1692.4,665.92,0,0,1,0.32657914,1,1,1
136522.71,1551.65,470.52,0,0,1,0.463506718,1,0,0
157940.89,625.04,0.0,0,0,0,0.282657329,1,0,0
431397.8,350.26,218.91,1,1,5,0.398989049,0,1,0
358210.73,744.63,0.0,0,0,0,0.305835583,1,1,1
142186.16,3162.08,1785.89,2,1,3,0.81424353,1,0,0
187551.09,3626.12,440.72,2,1,5,0.687188805,1,1,0
175087.35,1705.19,0.0,0,0,0,0.247015725,1,0,1
116569.68,291.66,0.0,0,0,0,0.313954058,0,0,0
275514.57,284.3,62.62,0,0,3,0.196167091,0,0,0
344162.0,386.25,182.85,1,0,4,0.10827551,1,1,1
184908.55,113.09,0.0,1,1,0,0.022365549,1,0,1
217282.14,1079.54,0.0,0,0,0,0.317847193,1,1,1
466605.16,92.25,26.41,1,1,5,0.060987527,0,1,1
142575.97,734.88,410.61,1,0,4,0.234171745,1,0,0
245857.91,151.18,0.0,0,0,0,0.161496206,0,1,1
921518.22,1253.57,0.0,1,0,0,0.907006193,0,1,1
151366.28,1056.04,0.0,0,0,0,0.224916443,1,0,0
302273.88,1105.36,0.0,0,0,0,0.599716314,0,1,1
223905.29,836.61,0.0,0,0,0,0.409209798,1,1,1
258523.71,5366.36,0.0,0,0,0,0.58239205,1,1,1
302919.29,89.29,11.01,2,0,4,0.092501454,0,1,0
163837.18,629.06,578.17,1,1,2,0.385387385,0,1,0
303503.72,319.62,0.0,0,0,0,0.188587759,0,1,1
326696.16,127.55,0.0,1,0,0,0.076399312,1,1,1
287303.13,674.88,0.0,0,0,0,0.519010251,0,1,1
144598.19,581.65,0.0,0,0,0,0.57290512,0,0,0
231613.1,608.47,0.0,0,0,0,0.175293162,1,1,1
261546.37,498.89,0.0,0,0,0,0.481679919,0,1,1
375106.73,419.98,192.74,0,0,1,0.171009675,1,1,1
274018.42,863.19,0.0,0,0,0,0.247300794,1,0,1
145194.79,718.83,512.13,2,1,5,0.282133416,1,0,0
133527.83,2895.3,0.0,0,0,0,0.860745578,1,1,1
197941.78,840.2,400.83,0,0,1,0.457808835,1,1,1
215559.25,1279.99,0.0,0,0,0,0.979470464,0,1,1
202982.62,56.94,32.03,1,1,3,0.035299051,0,0,0
223125.83,436.32,390.13,0,0,1,0.128176045,1,1,1
378702.25,969.74,342.93,1,1,2,0.914946325,0,1,0
252031.13,615.59,0.0,0,0,0,0.187183267,1,1,1
391629.44,1745.09,0.0,0,0,0,0.722729233,1,1,1
258349.71,254.31,105.33,1,0,1,0.476973845,0,1,0
118014.9,798.68,37.38,0,0,2,0.317516037,1,0,0
138821.96,124.12,82.91,0,0,2,0.036761121,0,0,1
225395.94,204.28,0.0,0,0,0,0.267539358,0,1,0
268985.49,453.74,0.0,0,0,0,0.221919048,1,1,1
158421.15,592.85,0.0,0,0,0,0.561613807,1,0,1
183804.98,825.98,243.11,1,1,2,0.29579227,1,1,1
211761.75,545.63,307.96,1,1,5,0.875640664,0,1,0
176409.76,763.93,0.0,0,0,0,0.346653104,1,0,1
192731.65,4884.12,0.0,0,0,0,0.840767604,1,0,1
144084.59,1098.72,627.0,0,0,2,0.326550064,1,0,0
293440.6,345.05,0.0,0,0,0,0.244802141,0,1,0
125805.0,635.7,270.98,1,1,2,0.482768866,0,0,0
243472.49,77.7,0.0,0,0,0,0.086305611,0,1,1
173330.03,559.92,249.49,1,1,1,0.094209482,1,0,0
259158.11,3952.08,0.0,0,0,0,0.97997392,1,1,1
134890.42,2327.09,222.47,1,1,5,0.929156835,0,0,0
240555.09,611.1,29.87,0,0,1,0.946351198,0,1,1
273062.2,284.69,0.0,0,0,0,0.359157215,0,1,0
183407.5,385.37,0.0,0,0,0,0.252075661,0,1,1
153047.45,48.08,12.86,1,1,2,0.021859037,0,0,0
193952.8,239.15,0.0,0,0,0,0.424150364,0,1,0
340790.49,1017.56,449.95,0,0,1,0.445126684,0,1,0
280327.26,807.6,187.6,0,0,2,0.461622494,0,1,0
149175.45,444.46,0.0,0,0,0,0.276728907,0,0,1
163312.07,828.97,0.0,0,0,0,0.397419711,0,1,1
166319.44,954.16,0.0,0,0,0,0.784803905,0,1,1
165729.43,998.79,401.15,0,0,2,0.931492004,0,0,0
182748.06,1222.78,1028.58,0,0,5,0.263658755,1,0,1
208840.19,1285.69,0.0,0,0,0,0.681784817,1,1,1
792301.19,1921.24,1409.85,1,0,3,0.924242545,0,1,0
223926.99,383.0,0.0,0,0,0,0.317391503,0,1,1
188435.4,458.68,16.89,1,0,2,0.700085491,0,1,0
576805.11,2607.61,1707.06,1,1,4,0.880433651,1,1,0
219614.44,606.2,0.0,0,0,0,0.307282864,1,1,0
155887.37,190.43,0.0,1,0,0,0.177775613,0,0,1
179238.77,381.13,319.16,0,0,1,0.319128333,0,0,0
183091.42,65.6,0.0,0,0,0,0.1176386,0,1,1
133685.47,294.58,42.3,1,0,1,0.394881125,0,0,0
152216.21,122.43,0.0,0,0,0,0.201163312,0,0,0
161940.41,1702.1,0.0,0,0,0,0.69243347,1,0,0
262105.04,714.47,0.0,0,0,0,0.403747658,0,1,1
176252.15,699.64,162.0,1,1,1,0.509607458,0,1,0
308239.15,2821.86,0.0,0,0,0,0.84274202,1,1,1
185511.47,545.53,0.0,0,0,0,0.728173301,0,1,0
179959.95,1934.89,0.0,0,0,0,0.702957002,1,1,0
219369.48,340.29,0.0,0,0,0,0.210034751,0,1,1
271140.44,80.05,36.03,0,0,1,0.090144112,0,1,1
228358.62,1731.61,0.0,1,1,0,0.856145266,1,1,1
176009.23,639.56,0.0,0,0,0,0.163210106,1,1,1
249837.68,461.89,53.17,2,1,1,0.705492402,0,1,0
456158.67,1851.03,0.0,1,0,0,0.904810405,1,1,1
172851.22,1616.84,1475.29,0,0,1,0.452797305,1,0,1
170441.01,575.56,136.34,0,0,1,0.261596748,0,0,1
327094.68,714.77,0.0,0,0,0,0.259481212,0,1,1
333933.92,2049.27,0.0,0,0,0,0.746287776,1,1,1
280230.23,1259.39,0.0,0,0,0,0.710451713,1,1,0
185612.7,399.44,0.0,0,0,0,0.301403424,0,1,1
362279.42,9760.14,7780.96,1,1,2,0.998092861,1,1,0
313992.98,754.08,244.33,1,0,1,0.390286452,1,1,1
161942.42,180.75,0.0,0,0,0,0.175375428,0,1,1
287658.81,73.98,0.0,0,0,0,0.034344452,1,1,1
205727.58,236.19,72.03,0,0,2,0.052315744,1,1,1
282132.86,2212.52,0.0,1,0,0,0.761192457,1,1,1
190119.47,3837.35,933.55,1,1,1,0.554791859,1,1,0
245384.86,463.1,0.0,0,0,0,0.534363471,0,1,1
422490.26,375.59,132.36,0,0,1,0.284423656,0,1,0
175270.37,729.04,0.0,0,0,0,0.5053101,0,0,0
207989.3,1506.93,0.0,0,0,0,0.395913878,1,1,1
178892.74,1326.82,752.09,0,0,5,0.305208755,1,1,1
145786.65,744.12,643.61,1,1,4,0.722996158,0,0,0
297363.38,366.25,0.0,0,0,0,0.132385311,1,1,0
221537.44,506.12,198.57,1,0,4,0.912389263,0,1,0
158812.2,1097.24,0.0,0,0,0,0.349972426,1,0,1
395690.26,917.94,517.8,1,0,5,0.787988222,0,1,0
210789.8,1279.13,620.71,0,0,3,0.582967716,0,1,0
143653.13,149.09,57.31,0,0,5,0.260793948,0,0,0
288921.85,1189.59,0.0,0,0,0,0.831097094,0,1,1
315234.75,1017.78,0.0,0,0,0,0.211665928,1,1,1
137761.86,46.45,25.97,0,0,1,0.057177477,0,0,0
284432.46,2862.89,460.78,1,1,2,0.919641751,1,1,0
182393.07,3603.41,979.75,1,1,1,0.986719652,1,0,0
167656.91,1355.87,700.1,1,1,4,0.973729967,0,1,0
249852.17,357.61,180.7,2,1,5,0.179122876,0,1,0
122736.26,374.47,42.41,1,1,2,0.746622706,0,0,0
161059.66,309.91,144.29,0,0,1,0.201071165,0,0,1
142713.27,547.25,0.0,0,0,0,0.675973241,0,0,0
328152.05,520.5,0.0,0,0,0,0.285996171,0,1,0
322611.59,1761.93,0.0,0,0,0,0.447806223,1,1,1
235888.83,862.91,683.72,0,0,1,0.178659882,1,0,1
148263.98,2679.61,1633.61,1,1,1,0.978654305,1,0,0
235795.43,2390.64,1404.18,0,0,1,0.893739224,0,1,0
208469.18,563.41,109.16,1,1,1,0.28440255,0,1,0
157454.14,2155.58,0.0,0,0,0,0.503485219,1,0,1
252618.4,303.48,0.0,0,0,0,0.394334967,0,1,0
318855.32,4380.23,0.0,0,0,0,0.941892874,1,1,1
186874.91,305.07,0.0,0,0,0,0.11860003,0,0,1
253977.24,4388.93,0.0,1,0,0,0.904864577,1,1,0
264928.51,290.67,240.31,0,0,1,0.08166314,1,1,1
318548.38,331.65,0.0,0,0,0,0.156998153,0,1,1
140760.84,663.92,611.48,1,0,5,0.262143347,1,0,0
275765.26,7651.95,0.0,0,0,0,0.825089783,1,1,1
334148.24,597.1,590.29,2,0,5,0.149748639,1,1,1
534936.01,1763.97,0.0,0,0,0,0.890639972,0,1,1
207115.19,469.21,66.27,0,0,5,0.322945516,0,1,0
248772.56,184.13,0.0,0,0,0,0.131737926,0,1,1
376293.15,826.34,793.7,1,1,5,0.481463839,1,1,0
284911.3,1190.11,0.0,1,0,0,0.409226841,1,1,1
497330.07,1752.36,132.37,1,1,4,0.286026396,1,1,1
310530.66,146.29,0.0,0,0,0,0.094311666,0,1,0
212761.29,1874.85,509.39,1,0,1,0.965962196,0,1,0
149532.67,780.63,0.0,0,0,0,0.382189262,0,0,1
211315.73,1252.83,825.65,0,0,1,0.564020576,1,0,1
220705.69,1406.34,1330.11,1,0,2,0.378542788,1,1,0
132329.95,1603.57,0.0,0,0,0,0.785961685,1,1,0
239927.43,139.39,74.45,2,0,5,0.156829208,0,1,0
248207.2,428.81,2.97,2,0,4,0.148089565,1,1,0
139829.76,1569.44,0.0,1,1,0,0.831303988,0,0,1
396315.5,1868.07,0.0,0,0,0,0.905401918,0,1,1
160761.88,112.25,0.0,0,0,0,0.152811925,0,0,1
394321.9,548.71,0.0,1,1,0,0.534025661,0,1,1
299683.22,772.5,414.44,1,0,2,0.351818686,0,1,1
226468.59,520.14,0.0,0,0,0,0.245688607,0,1,1
150690.67,308.47,61.02,0,0,1,0.211786558,0,0,0
428061.73,701.77,0.0,0,0,0,0.460685682,0,1,0
312501.46,443.39,0.0,0,0,0,0.37246257,0,1,0
204415.56,809.02,0.0,0,0,0,0.739489892,0,1,1
202588.0,1645.33,1566.83,2,0,4,0.410548288,1,0,1
243992.92,1738.11,652.56,0,0,2,0.9483691,0,1,0
196306.4,4559.78,3049.74,1,0,1,0.88653813,1,0,0
249517.55,439.95,131.65,1,1,1,0.152745371,1,1,1
260511.66,1588.92,0.0,0,0,0,0.992846453,0,1,0
220618.42,195.69,0.0,0,0,0,0.123223751,0,1,1
231649.25,1363.64,0.0,0,0,0,0.928863154,0,1,1
231156.4,241.72,0.0,0,0,0,0.269208926,0,1,0
204590.13,788.74,0.0,0,0,0,0.601343248,0,1,0
267237.34,363.16,0.0,0,0,0,0.560349287,0,1,0
143704.41,540.38,0.0,0,0,0,0.311762774,0,0,0
139031.01,1793.92,1168.59,1,0,2,0.898786722,0,0,0
285576.7,374.25,299.42,1,1,5,0.093169175,1,1,1
192638.69,737.75,23.46,1,0,1,0.442530373,1,1,0
155360.41,2750.06,0.0,0,0,0,0.205326003,1,0,1
213964.09,1527.54,1429.94,1,0,1,0.800583858,0,1,0
142604.39,986.32,0.0,0,0,0,0.625395366,0,0,0
130109.86,1753.84,1187.5,1,0,5,0.725815356,1,0,0
278861.94,728.54,0.0,0,0,0,0.480664062,0,1,1
401910.73,1064.41,528.7,1,1,2,0.326503764,1,1,0
177849.12,818.11,461.25,1,1,1,0.822569921,0,0,0
174153.46,101.16,0.0,0,0,0,0.093565825,0,0,0
173001.46,919.8,0.0,0,0,0,0.171026031,1,1,1
144419.64,304.32,169.81,1,1,5,0.406004428,0,0,0
270062.73,226.04,104.41,2,1,5,0.057930001,1,1,1
225473.98,895.03,0.0,0,0,0,0.504080145,0,1,1
255084.53,3562.55,2302.68,1,1,5,0.951135388,1,1,0
255524.88,804.68,0.0,0,0,0,0.2939969,0,1,1
302780.46,487.97,0.0,1,1,0,0.260140315,1,1,1
245817.32,681.8,0.0,1,0,0,0.263772101,0,1,0
571541.78,5711.32,0.0,1,1,0,0.721256241,1,1,1
243789.31,102.52,0.0,1,1,0,0.193277805,0,1,0
249201.9,2047.75,1233.61,1,1,3,0.93821784,1,1,0
196434.77,233.66,0.0,0,0,0,0.321063653,0,1,0
369340.04,151.65,47.36,0,0,1,0.052433971,1,1,1
181960.91,191.45,70.82,2,1,5,0.103131514,0,1,0
232018.6,473.23,217.05,0,0,1,0.171636581,1,1,1
166454.77,511.94,270.37,0,0,1,0.506050854,0,1,0
219523.89,182.2,135.1,1,0,3,0.074039117,1,1,1
173681.78,551.88,0.0,0,0,0,0.17475245,1,1,1
538665.0,2033.99,0.0,1,1,0,0.752615094,1,1,1
134050.14,429.1,0.0,0,0,0,0.577466479,0,0,1
143222.03,2232.56,351.86,0,0,1,0.870544036,1,1,0
162652.46,1037.04,836.03,0,0,1,0.808424139,0,1,0
261319.45,3288.55,0.0,0,0,0,0.897091146,1,1,0
364035.67,1025.57,763.9,0,0,1,0.495869033,1,1,0
277067.64,436.76,0.0,0,0,0,0.455486911,0,1,0
311488.87,165.68,0.0,0,0,0,0.230212547,0,1,1
267832.28,1029.21,0.0,0,0,0,0.418291508,1,1,1
422476.44,238.92,0.0,0,0,0,0.159879164,0,1,1
241008.65,226.83,210.65,2,2,3,0.111881676,1,1,1
345095.84,1089.12,501.57,1,0,5,0.942142006,0,1,0
504519.09,1296.94,327.92,0,0,2,0.950703867,1,1,0
304713.2,122.73,11.6,0,0,1,0.023888301,1,1,1
602700.67,703.25,528.42,1,1,5,0.32054005,0,1,0
347239.49,27.15,10.09,0,0,3,0.01873544,1,1,1
197692.55,611.94,81.51,1,1,2,0.388130619,0,1,0
461392.23,2448.35,0.0,0,0,0,0.967413573,0,1,1
148037.83,975.74,0.0,0,0,0,0.3004064,1,0,1
194385.61,110.01,89.13,2,1,5,0.05666602,1,1,0
275112.13,1228.21,0.0,0,0,0,0.237471186,1,1,1
244267.13,1003.32,0.0,0,0,0,0.327897942,1,1,1
139746.97,2835.53,2780.79,0,0,3,0.84779361,1,0,0
534846.91,346.13,320.81,0,0,2,0.178396033,0,1,1
174034.03,1910.84,1080.27,0,0,1,0.915278908,1,0,0
169228.47,639.63,38.0,0,0,1,0.531418093,0,1,1
280269.96,2983.06,1587.9,0,0,1,0.763965862,0,1,0
309756.11,962.84,0.0,1,0,0,0.32550338,1,1,1
244809.64,324.03,0.0,0,0,0,0.266422358,0,0,0
382146.75,229.39,92.54,0,0,1,0.051384979,1,1,0
228137.11,1060.39,0.0,0,0,0,0.424708012,1,0,1
128007.21,319.61,0.0,0,0,0,0.141370511,0,0,1
530153.45,632.31,333.06,1,1,2,0.361571744,1,1,0
277228.16,407.17,142.41,0,0,2,0.274162596,0,1,1
275025.46,1775.26,0.0,0,0,0,0.436517543,1,1,1
124383.29,711.11,69.33,1,1,2,0.823990172,0,0,0
179355.85,513.95,166.04,0,0,4,0.23595859,1,1,0
205642.61,3852.78,0.0,0,0,0,0.93017136,1,1,1
248972.16,2395.56,2030.68,0,0,3,0.475701867,1,1,1
123151.94,1221.44,0.0,0,0,0,0.783350082,1,0,0
183575.27,159.52,16.78,2,1,4,0.101961101,0,1,0
177646.22,4552.2,0.0,0,0,0,0.728548905,1,1,0
265737.96,1132.69,0.0,0,0,0,0.282461867,0,1,0
243275.21,3672.45,0.0,0,0,0,0.637987465,1,1,0
125424.54,1294.61,0.0,0,0,0,0.27565664,1,0,0
303224.77,74.14,0.0,0,0,0,0.074399776,0,1,1
240500.71,685.78,0.0,0,0,0,0.224149657,0,1,1
276416.61,222.29,0.0,0,0,0,0.388725284,0,1,1
228397.2,2105.44,108.33,0,0,2,0.560981216,1,1,0
230411.83,1737.96,0.0,0,0,0,0.726469818,0,0,0
288771.41,483.43,0.0,0,0,0,0.269623103,1,1,1
684017.48,4266.19,2447.19,1,0,1,0.978027838,1,1,0
273823.48,909.89,0.0,0,0,0,0.692065303,0,1,1
137307.5,524.82,0.0,0,0,0,0.496911363,0,0,0
209852.02,1130.77,0.0,0,0,0,0.865850642,0,1,1
240526.32,390.67,30.65,1,1,4,0.459986287,0,1,0
164392.6,815.53,0.0,0,0,0,0.456395241,0,0,0
249064.82,134.55,5.19,0,0,1,0.205101766,0,0,1
131513.44,263.05,0.0,0,0,0,0.204904198,1,0,1
409790.34,480.28,457.02,0,0,1,0.242314183,0,1,1
378189.19,577.25,0.0,0,0,0,0.308018663,0,1,1
136046.6,341.27,339.13,0,0,4,0.329330071,1,0,1
361041.33,2571.43,2487.09,1,1,1,0.44365551,1,1,0
196224.15,2800.63,0.0,0,0,0,0.91807502,1,0,0
202674.72,509.88,0.0,0,0,0,0.160093887,1,1,1
158548.85,477.04,0.0,0,0,0,0.190001599,1,0,1
353939.98,1813.2,1394.3,3,2,5,0.752508859,1,1,0
167738.5,1045.76,0.0,0,0,0,0.979106695,0,0,0
231331.06,1384.65,1207.38,1,0,1,0.314926627,1,1,0
277505.68,65.1,41.95,0,0,1,0.092050337,0,1,0
232320.25,195.67,0.0,0,0,0,0.103172167,0,0,1
539374.37,2551.15,0.0,0,0,0,0.533012113,1,1,0
150628.39,82.71,0.0,0,0,0,0.196695967,0,0,1
265011.43,625.41,0.0,0,0,0,0.473864663,0,1,0
430730.56,469.58,323.38,1,1,2,0.252837163,1,1,1
274208.58,134.73,13.37,3,1,5,0.173581066,1,1,1
246526.87,700.85,0.0,0,0,0,0.712065622,0,1,0
146076.17,686.43,0.0,0,0,0,0.142234421,1,0,0
264097.11,2251.24,0.0,0,0,0,0.321652494,1,1,0
277132.47,151.8,35.85,0,0,1,0.239324699,0,1,0
205030.98,898.21,0.0,1,1,0,0.933285075,0,0,0
133161.68,3789.22,3097.73,1,1,3,0.909867796,1,0,0
315012.66,531.58,513.77,2,0,4,0.406525027,0,1,0
158362.73,1493.55,1035.78,1,0,4,0.822488605,0,0,0
339528.28,114.03,0.0,0,0,0,0.111817628,0,1,1
201726.15,161.71,46.69,0,0,1,0.148935758,0,1,0
235463.85,517.55,375.54,2,0,4,0.210587443,1,1,1
229286.31,1523.0,1188.04,1,1,4,0.382945943,1,1,0
185664.82,500.35,0.0,0,0,0,0.271984556,1,1,0
313330.84,1077.98,0.0,0,0,0,0.194667847,1,1,1
376507.57,1370.4,0.0,0,0,0,0.221879123,1,1,1
274683.8,697.67,315.29,1,0,4,0.546121274,0,1,0
493299.2,694.15,0.0,0,0,0,0.572212497,0,1,1
391096.3,198.9,103.45,1,1,1,0.180222782,0,1,1
193562.67,379.6,0.0,0,0,0,0.425482161,0,1,0
191378.34,2667.81,0.0,0,0,0,0.682445438,1,0,1
172836.24,989.67,0.0,0,0,0,0.732828475,1,0,0
194359.38,1718.38,278.51,2,2,4,0.720431698,1,0,0
174381.43,1029.77,40.68,1,0,1,0.906176793,0,1,0
207482.84,2986.26,736.76,1,0,3,0.954374063,1,1,0
235640.65,2960.12,0.0,0,0,0,0.531257136,1,1,1
188684.4,1381.64,0.0,0,0,0,0.569408887,1,0,0
132520.99,2229.17,1092.34,0,0,5,0.976316533,0,0,0
135816.61,1601.45,0.0,1,1,0,0.960137464,0,0,1
411900.56,6033.58,932.78,2,0,4,0.967927898,1,1,0
563724.3,280.18,0.0,0,0,0,0.30959648,0,1,1
153018.36,256.18,0.0,0,0,0,0.320947625,0,0,0
156948.51,815.69,0.0,0,0,0,0.738995637,0,0,1
298810.79,1997.95,272.5,1,1,2,0.711967112,0,1,0
139472.12,3074.78,0.0,1,1,0,0.566838303,1,0,1
276118.01,929.09,35.0,0,0,1,0.286732779,0,1,0
211172.36,643.07,0.0,0,0,0,0.190654498,1,1,0
177729.32,494.01,0.0,0,0,0,0.362752486,0,0,1
184876.16,741.41,0.0,0,0,0,0.601066541,0,0,0
255489.92,1973.0,1703.54,1,0,1,0.91214291,1,1,0
269183.74,5108.88,0.0,0,0,0,0.858379684,1,0,1
211188.66,59.44,0.0,0,0,0,0.042763389,1,0,0
217039.28,53.46,0.0,0,0,0,0.02573686,1,1,0
349162.34,179.37,0.0,0,0,0,0.039813302,1,1,1
526691.88,738.34,0.0,1,0,0,0.504800172,1,1,1
307094.52,66.72,39.86,2,2,4,0.054457134,0,1,0
316236.82,1286.05,333.78,0,0,1,0.734250177,1,1,0
193320.95,2128.04,585.65,0,0,1,0.408424026,1,0,0
301072.43,1488.27,1407.76,0,0,4,0.629022519,0,1,1
232329.59,393.77,160.1,0,0,1,0.137794065,1,1,0
157169.62,804.84,435.05,2,1,4,0.183031952,1,0,0
168625.33,3527.77,0.0,0,0,0,0.745249325,1,1,1
205721.32,1813.37,0.0,1,0,0,0.531402733,1,0,0
157273.49,6293.55,0.0,0,0,0,0.634694512,1,0,1
166524.28,980.05,0.0,0,0,0,0.576034871,0,1,1
187654.48,962.83,0.0,0,0,0,0.287336752,1,0,1
145372.06,2067.99,0.0,0,0,0,0.894697343,0,0,1
369328.36,425.27,39.96,1,0,1,0.391864149,0,1,0
317699.08,2615.83,0.0,1,0,0,0.833278034,1,1,0
207813.7,39.98,0.0,0,0,0,0.03614471,0,1,1
265028.55,447.02,0.0,0,0,0,0.242997777,0,1,1
349385.62,844.34,0.0,0,0,0,0.52693199,1,1,1
168664.38,3021.12,0.0,0,0,0,0.859219517,1,0,1
256489.7,222.21,15.97,1,1,3,0.239940927,0,1,1
487739.68,2184.98,811.81,5,5,5,0.333200759,1,1,0
390003.7,206.78,0.0,0,0,0,0.229188295,0,1,1
401925.39,691.14,386.64,1,1,5,0.254258708,0,1,1
196481.95,491.51,388.79,1,1,1,0.391150322,1,0,0
261217.0,1937.36,0.0,1,0,0,0.966145948,0,1,1
358397.37,134.19,0.0,1,0,0,0.157918951,0,1,1
226370.47,381.69,121.59,0,0,1,0.258287903,0,1,0
163172.67,1335.07,727.39,1,0,2,0.718877115,0,0,0
397873.01,2387.86,1710.7,1,1,5,0.804954965,1,1,0
188908.69,1641.27,861.65,1,0,2,0.893296762,1,1,0
190969.32,1257.96,0.0,0,0,0,0.540318543,0,1,1
212143.36,1467.49,1167.34,1,0,2,0.358857548,1,1,1
271514.84,1089.28,281.89,1,1,1,0.946417122,1,1,0
387106.93,395.98,0.0,0,0,0,0.349173875,0,1,1
174159.32,2160.17,0.0,0,0,0,0.83943429,1,0,1
269448.13,2851.92,1389.27,2,1,5,0.770712535,1,1,0
153869.92,416.51,360.46,0,0,1,0.122969097,1,0,0
235344.94,621.51,0.0,0,0,0,0.543064845,0,1,0
285795.39,674.42,553.29,0,0,1,0.550760424,0,1,0
271723.27,256.75,70.43,1,1,1,0.201066343,0,1,0
310271.35,69.46,0.0,0,0,0,0.120330834,0,1,1
146680.95,1514.46,0.0,0,0,0,0.180372151,1,0,1
135635.02,480.27,0.0,0,0,0,0.28243629,0,0,0
136697.02,1984.4,1566.5,2,2,5,0.898390208,0,0,0
361987.57,3030.94,0.0,0,0,0,0.801506598,1,1,1
137523.11,531.76,0.0,0,0,0,0.530371794,0,0,0
257808.08,1483.85,0.0,0,0,0,0.794782013,0,1,1
270595.84,1860.76,748.57,1,1,1,0.783769688,0,1,0
